Código município IBGE,Ano,Percentual de gestantes com sete ou mais consultas de pré-natal / ano
510454,2009,61.40
510454,2010,69.76
510454,2011,40.47
510454,2012,53.01
510454,2013,59.45
510454,2014,67.28
510455,2000,80.29
510455,2001,81.59
510455,2002,80.58
510455,2003,79.64
510455,2004,69.15
510455,2005,66.94
510455,2006,67.50
510455,2007,67.34
510455,2008,80.70
510455,2009,78.46
510455,2010,60.31
510455,2011,74.62
510455,2012,64.77
510455,2013,70.37
510455,2014,79.03
510460,2000,79.31
510460,2001,78.57
510460,2002,52.70
510460,2003,51.32
510460,2004,50.77
510460,2005,52.55
510460,2006,50.00
510460,2007,58.85
510460,2008,70.96
510460,2009,49.68
510460,2010,78.66
510460,2011,62.50
510460,2012,60.84
510460,2013,48.63
510460,2014,58.13
510480,2000,11.46
510480,2001,51.20
510480,2002,26.33
510480,2003,3.25
510480,2004,2.02
510480,2005,4.39
510480,2006,17.56
510480,2007,40.26
510480,2008,42.05
510480,2009,50.80
510480,2010,57.78
510480,2011,50.53
510480,2012,51.13
510480,2013,49.57
510480,2014,54.94
510490,2000,50.37
510490,2001,46.40
510490,2002,50.42
510490,2003,47.82
510490,2004,40.54
510490,2005,37.40
510490,2006,31.94
510490,2007,45.90
510490,2008,38.68
510490,2009,46.29
510490,2010,47.05
510490,2011,46.93
510490,2012,61.40
510490,2013,51.08
510490,2014,61.61
510500,2000,21.39
510500,2001,25.59
510500,2002,21.53
510500,2003,35.38
510500,2004,38.26
510500,2005,52.87
510500,2006,47.52
510500,2007,52.70
510500,2008,49.70
510500,2009,56.14
510500,2010,54.33
510500,2011,55.12
510500,2012,53.10
510500,2013,60.26
510500,2014,73.10
510510,2000,45.11
510510,2001,28.67
510510,2002,27.95
510510,2003,49.32
510510,2004,26.28
510510,2005,44.68
510510,2006,35.11
510510,2007,54.03
510510,2008,74.71
510510,2009,59.48
510510,2010,78.82
510510,2011,52.64
510510,2012,64.91
510510,2013,66.78
510510,2014,71.42
510515,2000,38.57
510515,2001,44.13
510515,2002,40.50
510515,2003,41.51
510515,2004,35.63
510515,2005,49.45
510515,2006,55.04
510515,2007,57.29
510515,2008,57.95
510515,2009,79.85
510515,2010,69.14
510515,2011,64.56
510515,2012,65.07
510515,2013,65.86
510515,2014,71.80
510517,2000,37.90
510517,2001,37.06
510517,2002,36.94
510517,2003,59.28
510517,2004,66.12
510517,2005,75.63
510517,2006,59.06
510517,2007,59.66
510517,2008,63.94
510517,2009,71.89
510517,2010,84.13
510517,2011,79.31
510517,2012,73.78
510517,2013,75.00
510517,2014,91.39
510520,2000,52.20
510520,2001,75.47
510520,2002,49.68
510520,2003,44.00
510520,2004,38.85
510520,2005,9.67
510520,2006,15.82
510520,2007,39.35
510520,2008,45.39
510520,2009,57.02
510520,2010,55.78
510520,2011,49.06
510520,2012,52.72
510520,2013,49.64
510520,2014,58.38
510523,2000,42.10
510523,2001,37.23
510523,2002,49.25
510523,2003,43.75
510523,2004,55.17
510523,2005,87.39
510523,2006,72.97
510523,2007,68.88
510523,2008,79.48
510523,2009,85.05
510523,2010,74.64
510523,2011,76.92
510523,2012,82.89
510523,2013,77.50
510523,2014,83.33
510525,2000,60.60
510525,2001,79.85
510525,2002,76.23
510525,2003,86.24
510525,2004,84.50
510525,2005,87.41
510525,2006,94.34
510525,2007,97.44
510525,2008,92.61
510525,2009,93.10
510525,2010,93.91
510525,2011,86.68
510525,2012,88.78
510525,2013,89.03
510525,2014,86.48
510530,2000,39.53
510530,2001,25.49
510530,2002,42.85
510530,2003,34.21
510530,2004,59.61
510530,2005,28.84
510530,2006,35.29
510530,2007,31.81
510530,2008,25.00
510530,2009,51.02
510530,2010,53.84
510530,2011,65.78
510530,2012,59.52
510530,2013,50.00
510530,2014,85.71
510550,2000,31.17
510550,2001,30.18
510550,2002,33.33
510550,2003,39.88
510550,2004,37.38
510550,2005,40.10
510550,2006,30.45
510550,2007,29.24
510550,2008,39.79
510550,2009,44.13
510550,2010,33.03
510550,2011,38.91
510550,2012,32.74
510550,2013,39.50
510550,2014,43.29
510558,2000,44.06
510558,2001,46.15
510558,2002,31.72
510558,2003,41.49
510558,2004,37.33
510558,2005,41.83
510558,2006,46.92
510558,2007,39.91
510558,2008,41.63
510558,2009,43.91
510558,2010,46.48
510558,2011,46.03
510558,2012,62.43
510558,2013,72.44
510558,2014,69.94
510560,2000,29.69
510560,2001,35.03
510560,2002,36.61
510560,2003,47.89
510560,2004,56.88
510560,2005,50.41
510560,2006,56.82
510560,2007,55.41
510560,2008,58.67
510560,2009,69.31
510560,2010,72.72
510560,2011,67.18
510560,2012,74.73
510560,2013,71.92
510560,2014,73.30
510562,2000,36.02
510562,2001,45.06
510562,2002,44.35
510562,2003,51.79
510562,2004,58.53
510562,2005,52.30
510562,2006,44.51
510562,2007,58.02
510562,2008,87.67
510562,2009,64.08
510562,2010,68.03
510562,2011,75.68
510562,2012,80.75
510562,2013,70.84
510562,2014,64.40
510590,2000,40.37
510590,2001,10.12
510590,2002,14.28
510590,2003,27.63
510590,2004,77.06
510590,2005,50.65
510590,2006,46.72
510590,2007,44.59
510590,2008,57.83
510590,2009,55.02
510590,2010,68.35
510590,2011,65.90
510590,2012,64.47
510590,2013,57.73
510590,2014,64.51
510600,2000,4.91
510600,2001,6.47
510600,2002,4.06
510600,2003,6.20
510600,2004,15.46
510600,2005,10.16
510600,2006,12.26
510600,2007,23.71
510600,2008,51.96
510600,2009,64.86
510600,2010,75.00
510600,2011,77.65
510600,2012,75.29
510600,2013,71.42
510600,2014,74.76
510610,2000,44.16
510610,2001,57.60
510610,2002,58.71
510610,2003,52.87
510610,2004,52.85
510610,2005,38.73
510610,2006,48.36
510610,2007,51.48
510610,2008,42.85
510610,2009,45.21
510610,2010,54.80
510610,2011,66.04
510610,2012,51.87
510610,2013,54.24
510610,2014,67.47
510615,2000,15.38
510615,2001,11.11
510615,2002,9.00
510615,2003,4.23
510615,2004,28.23
510615,2005,41.32
510615,2006,58.78
510615,2007,68.00
510615,2008,36.31
510615,2009,60.71
510615,2010,56.12
510615,2011,71.62
510615,2012,81.52
510615,2013,73.20
510615,2014,60.25
510617,2000,0
510617,2001,0
510617,2002,44.44
510617,2003,72.22
510617,2004,46.80
510617,2005,38.09
510617,2006,48.38
510617,2007,40.62
510617,2008,56.00
510617,2009,44.18
510617,2010,62.96
510617,2011,48.00
510617,2012,23.88
510617,2013,22.95
510617,2014,51.35
510618,2000,18.86
510618,2001,30.00
510618,2002,33.84
510618,2003,41.79
510618,2004,33.33
510618,2005,58.00
510618,2006,55.26
510618,2007,54.54
510618,2008,68.85
510618,2009,66.21
510618,2010,67.85
510618,2011,71.42
510618,2012,71.23
510618,2013,77.63
510618,2014,75.34
510619,2000,0
510619,2001,100.00
510619,2002,52.00
510619,2003,54.71
510619,2004,61.22
510619,2005,48.33
510619,2006,52.94
510619,2007,62.00
510619,2008,56.25
510619,2009,78.18
510619,2010,62.50
510619,2011,62.16
510619,2012,71.42
510619,2013,79.68
510619,2014,80.76
510620,2000,75.26
510620,2001,75.00
510620,2002,61.68
510620,2003,59.21
510620,2004,38.15
510620,2005,18.08
510620,2006,32.78
510620,2007,75.00
510620,2008,62.50
510620,2009,71.11
510620,2010,54.76
510620,2011,72.22
510620,2012,82.14
510620,2013,70.90
510620,2014,64.58
510621,2000,51.01
510621,2001,36.80
510621,2002,45.40
510621,2003,46.80
510621,2004,69.56
510621,2005,67.56
510621,2006,57.14
510621,2007,37.97
510621,2008,64.32
510621,2009,80.89
510621,2010,77.77
510621,2011,68.88
510621,2012,66.31
510621,2013,85.55
510621,2014,81.71
510622,2000,47.36
510622,2001,46.52
510622,2002,60.86
510622,2003,65.94
510622,2004,74.23
510622,2005,76.97
510622,2006,74.58
510622,2007,85.02
510622,2008,87.66
510622,2009,84.87
510622,2010,86.20
510622,2011,83.30
510622,2012,87.84
510622,2013,82.18
510622,2014,81.78
510623,2000,70.21
510623,2001,63.85
510623,2002,75.00
510623,2003,72.79
510623,2004,75.44
510623,2005,77.39
510623,2006,77.74
510623,2007,75.36
510623,2008,71.60
510623,2009,74.09
510623,2010,78.21
510623,2011,77.85
510623,2012,74.31
510623,2013,69.07
510623,2014,63.98
510624,2000,27.14
510624,2001,32.50
510624,2002,43.18
510624,2003,50.64
510624,2004,58.58
510624,2005,48.17
510624,2006,62.22
510624,2007,56.88
510624,2008,71.12
510624,2009,61.61
510624,2010,77.39
510624,2011,86.01
510624,2012,78.46
510624,2013,85.41
510624,2014,81.81
510625,2000,48.75
510625,2001,50.00
510625,2002,40.68
510625,2003,45.75
510625,2004,57.33
510625,2005,57.64
510625,2006,55.69
510625,2007,68.96
510625,2008,72.15
510625,2009,75.72
510625,2010,75.20
510625,2011,59.35
510625,2012,70.78
510625,2013,63.04
510625,2014,61.49
510626,2000,22.89
510626,2001,27.50
510626,2002,45.78
510626,2003,32.00
510626,2004,26.25
510626,2005,35.57
510626,2006,44.79
510626,2007,42.69
510626,2008,57.47
510626,2009,67.77
510626,2010,63.82
510626,2011,65.82
510626,2012,68.83
510626,2013,78.48
510626,2014,81.39
510627,2000,91.22
510627,2001,85.18
510627,2002,87.50
510627,2003,93.87
510627,2004,85.41
510627,2005,97.67
510627,2006,97.36
510627,2007,95.00
510627,2008,100.00
510627,2009,100.00
510627,2010,88.46
510627,2011,75.67
510627,2012,80.43
510627,2013,67.50
510627,2014,89.83
510628,2000,23.44
510628,2001,24.11
510628,2002,24.63
510628,2003,40.00
510628,2004,42.98
510628,2005,36.29
510628,2006,52.57
510628,2007,44.56
510628,2008,54.05
510628,2009,56.56
510628,2010,72.72
510628,2011,68.23
510628,2012,59.00
510628,2013,47.91
510628,2014,59.00
510629,2000,61.21
510629,2001,69.23
510629,2002,76.27
510629,2003,75.21
510629,2004,65.42
510629,2005,50.30
510629,2006,70.50
510629,2007,70.58
510629,2008,66.66
510629,2009,74.26
510629,2010,84.78
510629,2011,88.18
510629,2012,80.82
510629,2013,84.61
510629,2014,88.19
510630,2000,23.00
510630,2001,35.67
510630,2002,43.13
510630,2003,23.42
510630,2004,55.90
510630,2005,53.61
510630,2006,51.59
510630,2007,52.25
510630,2008,59.46
510630,2009,59.09
510630,2010,65.90
510630,2011,73.06
510630,2012,68.82
510630,2013,62.07
510630,2014,65.08
510631,2000,0
510631,2001,19.04
510631,2002,47.82
510631,2003,33.33
510631,2004,70.00
510631,2005,36.36
510631,2006,6.66
510631,2007,42.85
510631,2008,26.31
510631,2009,48.00
510631,2010,65.21
510631,2011,40.00
510631,2012,77.77
510631,2013,77.77
510631,2014,54.54
510637,2000,87.85
510637,2001,90.78
510637,2002,83.73
510637,2003,88.93
510637,2004,63.88
510637,2005,80.07
510637,2006,71.48
510637,2007,86.26
510637,2008,85.14
510637,2009,85.02
510637,2010,76.00
510637,2011,73.78
510637,2012,67.11
510637,2013,65.45
510637,2014,53.93
510642,2000,23.54
510642,2001,19.86
510642,2002,25.04
510642,2003,34.80
510642,2004,32.26
510642,2005,34.26
510642,2006,36.50
510642,2007,40.36
510642,2008,40.85
510642,2009,50.89
510642,2010,41.85
510642,2011,45.27
510642,2012,47.30
510642,2013,55.21
510642,2014,59.73
510645,2000,60.00
510645,2001,56.66
510645,2002,72.41
510645,2003,65.62
510645,2004,45.45
510645,2005,40.54
510645,2006,44.73
510645,2007,65.78
510645,2008,48.64
510645,2009,73.07
510645,2010,80.00
510645,2011,82.60
510645,2012,78.57
510645,2013,60.00
510645,2014,83.33
510650,2000,39.11
510650,2001,42.28
510650,2002,48.84
510650,2003,52.58
510650,2004,39.56
510650,2005,48.04
510650,2006,45.93
510650,2007,49.26
510650,2008,48.99
510650,2009,60.96
510650,2010,62.59
510650,2011,72.77
510650,2012,76.34
510650,2013,63.83
510650,2014,68.82
510665,2000,38.46
510665,2001,81.33
510665,2002,56.92
510665,2003,55.55
510665,2004,83.33
510665,2005,59.61
510665,2006,57.37
510665,2007,33.33
510665,2008,43.85
510665,2009,41.79
510665,2010,46.87
510665,2011,53.52
510665,2012,41.25
510665,2013,60.86
510665,2014,53.62
510670,2000,39.28
510670,2001,46.42
510670,2002,32.00
510670,2003,25.00
510670,2004,39.39
510670,2005,41.93
510670,2006,72.00
510670,2007,78.57
510670,2008,89.47
510670,2009,100.00
510670,2010,90.90
510670,2011,85.71
510670,2012,57.14
510670,2013,40.00
510670,2014,27.77
510675,2000,25.85
510675,2001,34.32
510675,2002,33.02
510675,2003,36.08
510675,2004,33.37
510675,2005,31.12
510675,2006,29.00
510675,2007,32.13
510675,2008,39.72
510675,2009,47.02
510675,2010,49.66
510675,2011,57.67
510675,2012,63.60
510675,2013,57.77
510675,2014,57.24
510677,2000,24.86
510677,2001,27.60
510677,2002,22.10
510677,2003,39.69
510677,2004,36.05
510677,2005,57.76
510677,2006,54.82
510677,2007,39.73
510677,2008,48.25
510677,2009,56.57
510677,2010,60.29
510677,2011,60.00
510677,2012,64.17
510677,2013,60.15
510677,2014,70.49
510680,2000,61.25
510680,2001,66.94
510680,2002,55.04
510680,2003,61.32
510680,2004,39.04
510680,2005,45.09
510680,2006,46.42
510680,2007,54.54
510680,2008,72.72
510680,2009,92.63
510680,2010,91.46
510680,2011,73.84
510680,2012,74.35
510680,2013,81.39
510680,2014,92.13
510682,2000,8.12
510682,2001,7.60
510682,2002,8.17
510682,2003,22.22
510682,2004,16.75
510682,2005,28.23
510682,2006,16.77
510682,2007,15.62
510682,2008,76.04
510682,2009,48.36
510682,2010,46.45
510682,2011,61.98
510682,2012,64.74
510682,2013,65.59
510682,2014,47.22
510685,2000,29.76
510685,2001,22.03
510685,2002,30.35
510685,2003,33.87
510685,2004,31.74
510685,2005,46.15
510685,2006,32.75
510685,2007,58.53
510685,2008,72.13
510685,2009,68.96
510685,2010,72.54
510685,2011,67.50
510685,2012,71.79
510685,2013,87.23
510685,2014,73.52
510700,2000,35.69
510700,2001,57.19
510700,2002,62.12
510700,2003,58.30
510700,2004,74.90
510700,2005,60.49
510700,2006,58.57
510700,2007,14.58
510700,2008,26.63
510700,2009,36.07
510700,2010,54.41
510700,2011,44.38
510700,2012,45.29
510700,2013,41.05
510700,2014,52.77
510704,2000,51.88
510704,2001,59.20
510704,2002,65.93
510704,2003,83.45
510704,2004,92.23
510704,2005,83.94
510704,2006,87.54
510704,2007,92.97
510704,2008,87.24
510704,2009,86.79
510704,2010,84.29
510704,2011,72.09
510704,2012,72.62
510704,2013,70.25
510704,2014,67.75
510706,2000,9.48
510706,2001,6.74
510706,2002,3.37
510706,2003,10.65
510706,2004,6.82
510706,2005,2.42
510706,2006,23.55
510706,2007,33.33
510706,2008,31.08
510706,2009,34.23
510706,2010,30.14
510706,2011,50.00
510706,2012,63.56
510706,2013,51.70
510706,2014,50.43
510710,2000,28.34
510710,2001,58.57
510710,2002,81.43
510710,2003,70.34
510710,2004,77.47
510710,2005,71.81
510710,2006,69.96
510710,2007,68.00
510710,2008,69.88
510710,2009,69.69
510710,2010,61.90
510710,2011,77.06
510710,2012,80.57
510710,2013,77.38
510710,2014,59.92
510715,2000,31.25
510715,2001,53.12
510715,2002,25.80
510715,2003,18.42
510715,2004,69.23
510715,2005,75.86
510715,2006,100.00
510715,2007,89.47
510715,2008,94.28
510715,2009,92.10
510715,2010,95.00
510715,2011,97.43
510715,2012,92.50
510715,2013,96.00
510715,2014,91.42
510718,2000,18.06
510718,2001,7.62
510718,2002,11.40
510718,2003,17.44
510718,2004,14.37
510718,2005,20.00
510718,2006,72.18
510718,2007,35.80
510718,2008,38.77
510718,2009,61.58
510718,2010,72.16
510718,2011,66.40
510718,2012,67.09
510718,2013,68.71
510718,2014,56.91
510719,2000,88.09
510719,2001,90.00
510719,2002,87.87
510719,2003,81.48
510719,2004,92.00
510719,2005,66.66
510719,2006,70.00
510719,2007,96.42
510719,2008,74.19
510719,2009,88.88
510719,2010,79.16
510719,2011,96.29
510719,2012,73.33
510719,2013,67.44
510719,2014,96.00
510720,2000,43.02
510720,2001,35.22
510720,2002,42.25
510720,2003,49.20
510720,2004,57.14
510720,2005,68.35
510720,2006,77.14
510720,2007,69.62
510720,2008,79.01
510720,2009,89.70
510720,2010,75.00
510720,2011,81.96
510720,2012,85.52
510720,2013,83.58
510720,2014,77.94
510724,2000,52.38
510724,2001,56.89
510724,2002,61.81
510724,2003,67.56
510724,2004,84.50
510724,2005,77.90
510724,2006,87.17
510724,2007,82.25
510724,2008,71.21
510724,2009,80.00
510724,2010,80.00
510724,2011,76.66
510724,2012,79.24
510724,2013,89.79
510724,2014,91.66
510726,2000,12.12
510726,2001,12.12
510726,2002,14.54
510726,2003,45.16
510726,2004,38.23
510726,2005,18.18
510726,2006,30.00
510726,2007,52.63
510726,2008,72.41
510726,2009,57.69
510726,2010,57.69
510726,2011,73.33
510726,2012,100.00
510726,2013,80.48
510726,2014,78.57
510729,2000,48.57
510729,2001,65.21
510729,2002,46.87
510729,2003,51.11
510729,2004,22.22
510729,2005,70.27
510729,2006,64.70
510729,2007,75.00
510729,2008,61.76
510729,2009,76.00
510729,2010,72.72
510729,2011,60.86
510729,2012,52.38
510729,2013,70.37
510729,2014,60.00
510730,2000,88.32
510730,2001,94.01
510730,2002,93.47
510730,2003,88.81
510730,2004,48.18
510730,2005,61.97
510730,2006,74.88
510730,2007,84.04
510730,2008,95.03
510730,2009,97.32
510730,2010,97.09
510730,2011,73.75
510730,2012,68.66
510730,2013,69.64
510730,2014,72.94
510735,2000,41.90
510735,2001,37.50
510735,2002,34.45
510735,2003,27.83
510735,2004,24.42
510735,2005,33.61
510735,2006,46.06
510735,2007,41.55
510735,2008,51.08
510735,2009,46.29
510735,2010,44.32
510735,2011,52.17
510735,2012,59.45
510735,2013,54.79
510735,2014,54.16
510740,2000,3.07
510740,2001,78.68
510740,2002,23.33
510740,2003,0
510740,2004,10.52
510740,2005,3.57
510740,2006,15.38
510740,2007,28.57
510740,2008,34.72
510740,2009,42.18
510740,2010,54.79
510740,2011,47.05
510740,2012,31.42
510740,2013,39.65
510740,2014,45.33
510757,2000,0
510757,2001,0
510757,2002,9.52
510757,2003,26.66
510757,2004,22.50
510757,2005,27.77
510757,2006,26.82
510757,2007,29.26
510757,2008,29.78
510757,2009,41.86
510757,2010,39.28
510757,2011,58.33
510757,2012,64.86
510757,2013,65.71
510757,2014,65.71
510760,2000,64.70
510760,2001,65.61
510760,2002,52.88
510760,2003,53.49
510760,2004,61.45
510760,2005,70.20
510760,2006,63.99
510760,2007,65.97
510760,2008,71.86
510760,2009,73.01
510760,2010,71.17
510760,2011,68.94
510760,2012,67.38
510760,2013,65.47
510760,2014,66.48
510770,2000,31.95
510770,2001,38.46
510770,2002,27.36
510770,2003,39.23
510770,2004,28.96
510770,2005,26.90
510770,2006,36.78
510770,2007,48.87
510770,2008,42.70
510770,2009,48.01
510770,2010,49.72
510770,2011,63.05
510770,2012,67.51
510770,2013,67.55
510770,2014,69.68
510774,2000,0
510774,2001,33.33
510774,2002,45.00
510774,2003,33.33
510774,2004,25.92
510774,2005,46.15
510774,2006,57.69
510774,2007,45.16
510774,2008,53.84
510774,2009,75.00
510774,2010,59.09
510774,2011,47.36
510774,2012,17.39
510774,2013,71.42
510774,2014,69.56
510775,2000,13.69
510775,2001,28.20
510775,2002,41.93
510775,2003,81.48
510775,2004,88.88
510775,2005,86.20
510775,2006,92.00
510775,2007,85.10
510775,2008,88.23
510775,2009,72.22
510775,2010,69.23
510775,2011,66.66
510775,2012,77.77
510775,2013,82.92
510775,2014,79.62
510776,2000,0
510776,2001,0
510776,2002,55.55
510776,2003,75.00
510776,2004,67.50
510776,2005,53.33
510776,2006,64.00
510776,2007,65.00
510776,2008,82.85
510776,2009,69.04
510776,2010,91.30
510776,2011,92.10
510776,2012,86.66
510776,2013,87.50
510776,2014,89.47
510777,2000,81.87
510777,2001,57.14
510777,2002,35.96
510777,2003,21.16
510777,2004,43.87
510777,2005,49.13
510777,2006,47.10
510777,2007,38.93
510777,2008,59.28
510777,2009,48.30
510777,2010,75.20
510777,2011,45.45
510777,2012,52.00
510777,2013,54.05
510777,2014,41.17
510779,2000,0
510779,2001,28.57
510779,2002,50.00
510779,2003,51.61
510779,2004,73.33
510779,2005,52.94
510779,2006,82.92
510779,2007,87.09
510779,2008,86.95
510779,2009,77.77
510779,2010,75.00
510779,2011,48.57
510779,2012,51.11
510779,2013,44.11
510779,2014,57.40
510780,2000,52.31
510780,2001,61.79
510780,2002,49.43
510780,2003,51.56
510780,2004,56.44
510780,2005,38.86
510780,2006,39.80
510780,2007,36.54
510780,2008,33.99
510780,2009,41.44
510780,2010,40.88
510780,2011,41.70
510780,2012,47.41
510780,2013,59.40
510780,2014,48.48
510785,2000,32.71
510785,2001,34.21
510785,2002,50.87
510785,2003,36.22
510785,2004,52.81
510785,2005,25.75
510785,2006,21.21
510785,2007,20.54
510785,2008,28.44
510785,2009,61.48
510785,2010,57.03
510785,2011,36.29
510785,2012,38.28
510785,2013,22.95
510785,2014,50.45
510787,2000,49.45
510787,2001,89.55
510787,2002,79.36
510787,2003,68.83
510787,2004,93.77
510787,2005,96.11
510787,2006,94.79
510787,2007,92.10
510787,2008,92.25
510787,2009,90.90
510787,2010,83.33
510787,2011,72.67
510787,2012,74.87
510787,2013,73.15
510787,2014,76.19
510788,2000,0
510788,2001,33.33
510788,2002,30.00
510788,2003,36.36
510788,2004,87.50
510788,2005,11.11
510788,2006,12.50
510788,2007,25.00
510788,2008,20.00
510788,2009,54.54
510788,2010,70.00
510788,2011,30.00
510788,2012,60.00
510788,2013,42.85
510788,2014,75.00
510790,2000,66.70
510790,2001,69.68
510790,2002,66.87
510790,2003,62.68
510790,2004,67.48
510790,2005,65.39
510790,2006,82.40
510790,2007,84.19
510790,2008,65.51
510790,2009,71.15
510790,2010,67.41
510790,2011,67.48
510790,2012,68.80
510790,2013,68.62
510790,2014,66.17
510792,2000,48.13
510792,2001,64.18
510792,2002,67.08
510792,2003,69.56
510792,2004,66.60
510792,2005,74.40
510792,2006,73.09
510792,2007,75.41
510792,2008,81.26
510792,2009,74.78
510792,2010,74.97
510792,2011,69.97
510792,2012,74.06
510792,2013,75.03
510792,2014,71.97
510794,2000,55.35
510794,2001,85.60
510794,2002,89.56
510794,2003,46.37
510794,2004,54.60
510794,2005,68.46
510794,2006,60.99
510794,2007,68.65
510794,2008,89.05
510794,2009,90.82
510794,2010,92.85
510794,2011,63.97
510794,2012,70.73
510794,2013,64.84
510794,2014,76.59
510795,2000,39.63
510795,2001,58.79
510795,2002,63.19
510795,2003,60.94
510795,2004,47.05
510795,2005,50.00
510795,2006,59.01
510795,2007,49.03
510795,2008,51.09
510795,2009,40.30
510795,2010,35.25
510795,2011,73.93
510795,2012,70.67
510795,2013,67.99
510795,2014,61.38
510800,2000,47.57
510800,2001,43.88
510800,2002,51.67
510800,2003,62.04
510800,2004,53.22
510800,2005,64.17
510800,2006,66.38
510800,2007,69.42
510800,2008,80.28
510800,2009,78.91
510800,2010,84.89
510800,2011,82.65
510800,2012,90.05
510800,2013,84.21
510800,2014,84.34
510805,2000,25.98
510805,2001,32.10
510805,2002,35.29
510805,2003,44.11
510805,2004,41.11
510805,2005,61.11
510805,2006,66.46
510805,2007,82.99
510805,2008,79.24
510805,2009,79.08
510805,2010,72.91
510805,2011,65.41
510805,2012,72.72
510805,2013,81.75
510805,2014,79.72
510810,2000,73.33
510810,2001,83.87
510810,2002,90.62
510810,2003,100.00
510810,2004,82.35
510810,2005,53.12
510810,2006,50.00
510810,2007,64.51
510810,2008,50.00
510810,2009,55.17
510810,2010,66.66
510810,2011,64.70
510810,2012,46.66
510810,2013,75.86
510810,2014,68.00
510820,2000,73.07
510820,2001,91.66
510820,2002,82.69
510820,2003,87.71
510820,2004,60.93
510820,2005,58.62
510820,2006,20.00
510820,2007,53.48
510820,2008,25.86
510820,2009,47.61
510820,2010,83.33
510820,2011,69.69
510820,2012,78.37
510820,2013,56.25
510820,2014,61.90
510830,2000,25.67
510830,2001,50.00
510830,2002,54.41
510830,2003,78.57
510830,2004,86.48
510830,2005,87.75
510830,2006,84.61
510830,2007,83.78
510830,2008,60.41
510830,2009,65.21
510830,2010,58.49
510830,2011,64.70
510830,2012,73.77
510830,2013,77.27
510830,2014,68.25
510835,2000,0
510835,2001,0
510835,2002,0
510835,2003,38.23
510835,2004,33.33
510835,2005,47.36
510835,2006,30.30
510835,2007,37.50
510835,2008,48.27
510835,2009,55.00
510835,2010,54.71
510835,2011,48.97
510835,2012,51.42
510835,2013,38.77
510835,2014,73.52
510840,2000,71.04
510840,2001,70.36
510840,2002,67.33
510840,2003,68.49
510840,2004,63.35
510840,2005,58.57
510840,2006,56.38
510840,2007,57.52
510840,2008,52.71
510840,2009,55.08
510840,2010,56.18
510840,2011,54.58
510840,2012,60.04
510840,2013,60.87
510840,2014,59.38
510850,2000,41.47
510850,2001,33.33
510850,2002,42.32
510850,2003,71.95
510850,2004,77.89
510850,2005,81.21
510850,2006,85.43
510850,2007,81.39
510850,2008,83.89
510850,2009,82.11
510850,2010,90.76
510850,2011,88.49
510850,2012,85.50
510850,2013,86.30
510850,2014,84.41
510860,2000,62.75
510860,2001,63.07
510860,2002,77.58
510860,2003,78.93
510860,2004,79.54
510860,2005,87.87
510860,2006,89.84
510860,2007,92.89
510860,2008,90.19
510860,2009,90.46
510860,2010,82.00
510860,2011,59.42
510860,2012,60.46
510860,2013,57.57
510860,2014,56.34
510880,2000,14.28
510880,2001,25.92
510880,2002,40.27
510880,2003,61.01
510880,2004,60.93
510880,2005,66.66
510880,2006,72.13
510880,2007,63.76
510880,2008,82.35
510880,2009,79.03
510880,2010,76.66
510880,2011,63.46
510880,2012,76.78
510880,2013,84.28
510880,2014,83.82
510885,2000,9.09
510885,2001,13.04
510885,2002,23.80
510885,2003,38.88
510885,2004,65.62
510885,2005,21.05
510885,2006,29.26
510885,2007,39.39
510885,2008,51.28
510885,2009,62.50
510885,2010,64.70
510885,2011,64.86
510885,2012,79.59
510885,2013,78.00
510885,2014,66.66
510890,2000,85.71
510890,2001,67.60
510890,2002,49.09
510890,2003,70.52
510890,2004,43.44
510890,2005,68.96
510890,2006,85.26
510890,2007,79.04
510890,2008,92.94
510890,2009,94.00
510890,2010,89.36
510890,2011,60.21
510890,2012,68.29
510890,2013,67.64
510890,2014,79.41
510895,2000,30.57
510895,2001,41.55
510895,2002,38.77
510895,2003,59.75
510895,2004,54.94
510895,2005,52.74
510895,2006,67.39
510895,2007,57.83
510895,2008,48.64
510895,2009,43.00
510895,2010,57.14
510895,2011,72.00
510895,2012,83.00
510895,2013,68.25
510895,2014,65.78
520000,2000,21.05
520000,2001,21.73
520000,2002,18.75
520000,2003,18.75
520000,2004,26.66
520000,2005,50.00
520000,2006,52.94
520000,2007,33.33
520000,2008,46.66
520000,2009,57.14
520005,2000,50.00
520005,2001,55.11
520005,2002,58.67
520005,2003,65.78
520005,2004,75.23
520005,2005,67.92
520005,2006,77.00
520005,2007,70.96
520005,2008,72.11
520005,2009,81.37
520005,2010,73.63
520005,2011,64.13
520005,2012,46.85
520005,2013,59.25
520005,2014,65.58
520010,2000,47.05
520010,2001,38.19
520010,2002,41.33
520010,2003,46.95
520010,2004,43.27
520010,2005,39.54
520010,2006,52.07
520010,2007,47.54
520010,2008,54.59
520010,2009,59.21
520010,2010,52.71
520010,2011,44.20
520010,2012,56.58
520010,2013,52.43
520010,2014,68.93
520013,2000,59.16
520013,2001,68.67
520013,2002,87.63
520013,2003,92.73
520013,2004,91.96
520013,2005,73.72
520013,2006,66.66
520013,2007,79.16
520013,2008,84.42
520013,2009,84.96
520013,2010,80.24
520013,2011,53.98
520013,2012,48.88
520013,2013,51.09
520013,2014,58.21
520015,2000,41.66
520015,2001,48.83
