ano_obito: Descending,CAUSABAS: Descending,Óbitos
2005,Y838,7
2005,A415,6
2005,A500,6
2005,C762,6
2005,D487,6
2005,D759,6
2005,G410,6
2005,G932,6
2005,I461,6
2005,I501,6
2005,J869,6
2005,K460,6
2005,K720,6
2005,K759,6
2005,K831,6
2005,P033,6
2005,P390,6
2005,P528,6
2005,P833,6
2005,Q223,6
2005,Q228,6
2005,Q246,6
2005,Q611,6
2005,Q638,6
2005,Q647,6
2005,Q789,6
2005,Q795,6
2005,Q998,6
2005,R090,6
2005,W069,6
2005,Y071,6
2005,A410,5
2005,B199,5
2005,B377,5
2005,B54,5
2005,B589,5
2005,B99,5
2005,C229,5
2005,C729,5
2005,E278,5
2005,E752,5
2005,I400,5
2005,I499,5
2005,I514,5
2005,I620,5
2005,I678,5
2005,I99,5
2005,J698,5
2005,K591,5
2005,K639,5
2005,P043,5
2005,P112,5
2005,P261,5
2005,P362,5
2005,P363,5
2005,P379,5
2005,P582,5
2005,Q012,5
2005,Q221,5
2005,Q233,5
2005,Q259,5
2005,Q268,5
2005,Q441,5
2005,Q604,5
2005,Q758,5
2005,Q872,5
2005,Q912,5
2005,V446,5
2005,W080,5
2005,W848,5
2005,W879,5
2005,X910,5
2005,Y099,5
2005,Y208,5
2005,A048,4
2005,A33,4
2005,A491,4
2005,A86,4
2005,B201,4
2005,B24,4
2005,C716,4
2005,C950,4
2005,D619,4
2005,E274,4
2005,G008,4
2005,G404,4
2005,G589,4
2005,G628,4
2005,I516,4
2005,J188,4
2005,J841,4
2005,K403,4
2005,K469,4
2005,K559,4
2005,K562,4
2005,K920,4
2005,L00,4
2005,P016,4
2005,P082,4
2005,P110,4
2005,P258,4
2005,P353,4
2005,P509,4
2005,P520,4
2005,P522,4
2005,P589,4
2005,P592,4
2005,P615,4
2005,P761,4
2005,P915,4
2005,P918,4
2005,P920,4
2005,P921,4
2005,P942,4
2005,P965,4
2005,Q018,4
2005,Q189,4
2005,Q205,4
2005,Q218,4
2005,Q273,4
2005,Q282,4
2005,Q318,4
2005,Q333,4
2005,Q398,4
2005,Q400,4
2005,Q444,4
2005,Q458,4
2005,Q564,4
2005,Q871,4
2005,R509,4
2005,V899,4
2005,W040,4
2005,W190,4
2005,W200,4
2005,W740,4
2005,W748,4
2005,W759,4
2005,W782,4
2005,X594,4
2005,Y009,4
2005,Y090,4
2005,A162,3
2005,A199,3
2005,A391,3
2005,A399,3
2005,A490,3
2005,C222,3
2005,C692,3
2005,C80,3
2005,D538,3
2005,D591,3
2005,D610,3
2005,D66,3
2005,E149,3
2005,E161,3
2005,E162,3
2005,E250,3
2005,E42,3
2005,E740,3
2005,E871,3
2005,G000,3
2005,G002,3
2005,G122,3
2005,G419,3
2005,G588,3
2005,G710,3
2005,G910,3
2005,G911,3
2005,H660,3
2005,H664,3
2005,I248,3
2005,I313,3
2005,I319,3
2005,I330,3
2005,I442,3
2005,I471,3
2005,I609,3
2005,J040,3
2005,J042,3
2005,J111,3
2005,J150,3
2005,J384,3
2005,J448,3
2005,J860,3
2005,J931,3
2005,K449,3
2005,K519,3
2005,K558,3
2005,K668,3
2005,L010,3
2005,L029,3
2005,L039,3
2005,N10,3
2005,N12,3
2005,N133,3
2005,N189,3
2005,N289,3
2005,P007,3
2005,P120,3
2005,P150,3
2005,P230,3
2005,P232,3
2005,P235,3
2005,P364,3
2005,P508,3
2005,P521,3
2005,P540,3
2005,P702,3
2005,P923,3
2005,P961,3
2005,Q046,3
2005,Q057,3
2005,Q206,3
2005,Q214,3
2005,Q242,3
2005,Q270,3
2005,Q279,3
2005,Q283,3
2005,Q314,3
2005,Q334,3
2005,Q409,3
2005,Q421,3
2005,Q440,3
2005,Q445,3
2005,Q610,3
2005,Q633,3
2005,Q643,3
2005,Q678,3
2005,Q688,3
2005,Q743,3
2005,Q753,3
2005,Q764,3
2005,Q929,3
2005,Q969,3
2005,R571,3
2005,R578,3
2005,R579,3
2005,V436,3
2005,V484,3
2005,W179,3
2005,W690,3
2005,X590,3
2005,X959,3
2005,Y000,3
2005,Y061,3
2005,Y080,3
2005,Y290,3
2005,Y344,3
2005,Y348,3
2005,A020,2
2005,A061,2
2005,A079,2
2005,A153,2
2005,A170,2
2005,A409,2
2005,A879,2
2005,B011,2
2005,B159,2
2005,B169,2
2005,B332,2
2005,B349,2
2005,B509,2
2005,B559,2
2005,B779,2
2005,B829,2
2005,C380,2
2005,C414,2
2005,D180,2
2005,D339,2
2005,D509,2
2005,D648,2
2005,D693,2
2005,D699,2
2005,D70,2
2005,D738,2
2005,E147,2
2005,E249,2
2005,E343,2
2005,E639,2
2005,E649,2
2005,E711,2
2005,E778,2
2005,E840,2
2005,E870,2
2005,E875,2
2005,G003,2
2005,G030,2
2005,G09,2
2005,G319,2
2005,G709,2
2005,G712,2
2005,G937,2
2005,G959,2
2005,I10,2
2005,I301,2
2005,I340,2
2005,I370,2
2005,I423,2
2005,I428,2
2005,I615,2
2005,I639,2
2005,J050,2
2005,J128,2
2005,J157,2
2005,J182,2
2005,J40,2
2005,J42,2
2005,J439,2
2005,J440,2
2005,J450,2
2005,J680,2
2005,J852,2
2005,K121,2
2005,K222,2
2005,K229,2
2005,K315,2
2005,K318,2
2005,K319,2
2005,K409,2
2005,K565,2
2005,K658,2
2005,K660,2
2005,K721,2
2005,K760,2
2005,K830,2
2005,K839,2
2005,K909,2
2005,K929,2
2005,L089,2
2005,N048,2
2005,N258,2
2005,P014,2
2005,P048,2
2005,P049,2
2005,P119,2
2005,P129,2
2005,P130,2
2005,P260,2
2005,P270,2
2005,P294,2
2005,P394,2
2005,P501,2
2005,P502,2
2005,P518,2
2005,P525,2
2005,P544,2
2005,P588,2
2005,P591,2
2005,P613,2
2005,P709,2
2005,P729,2
2005,P839,2
2005,P912,2
2005,P925,2
2005,P929,2
2005,Q040,2
2005,Q061,2
2005,Q069,2
2005,Q078,2
2005,Q229,2
2005,Q232,2
2005,Q253,2
2005,Q258,2
2005,Q269,2
2005,Q288,2
2005,Q309,2
2005,Q311,2
2005,Q319,2
2005,Q393,2
2005,Q401,2
2005,Q402,2
2005,Q437,2
2005,Q446,2
2005,Q600,2
2005,Q614,2
2005,Q619,2
2005,Q627,2
2005,Q645,2
2005,Q648,2
2005,Q742,2
2005,Q751,2
2005,Q769,2
2005,Q776,2
2005,Q788,2
2005,Q798,2
2005,Q891,2
2005,Q900,2
2005,Q910,2
2005,Q916,2
2005,Q928,2
2005,Q988,2
2005,Q989,2
2005,R048,2
2005,R049,2
2005,R961,2
2005,V031,2
2005,V041,2
2005,W049,2
2005,W172,2
2005,W650,2
2005,W730,2
2005,W760,2
2005,W784,2
2005,W860,2
2005,W999,2
2005,X000,2
2005,X109,2
2005,X120,2
2005,X490,2
2005,X919,2
2005,X999,2
2005,Y049,2
2005,Y832,2
2005,Y834,2
2005,Y839,2
2005,A021,1
2005,A043,1
2005,A078,1
2005,A183,1
2005,A400,1
2005,A403,1
2005,A414,1
2005,A46,1
2005,A488,1
2005,A519,1
2005,A719,1
2005,A820,1
2005,A872,1
2005,A91,1
2005,B004,1
2005,B150,1
2005,B189,1
2005,B202,1
2005,B206,1
2005,B222,1
2005,B250,1
2005,B251,1
2005,B258,1
2005,B268,1
2005,B333,1
2005,B341,1
2005,B348,1
2005,B379,1
2005,B392,1
2005,B500,1
2005,B519,1
2005,B659,1
2005,B778,1
2005,B80,1
2005,C029,1
2005,C059,1
2005,C069,1
2005,C159,1
2005,C169,1
2005,C220,1
2005,C248,1
2005,C260,1
2005,C349,1
2005,C383,1
2005,C443,1
2005,C444,1
2005,C479,1
2005,C481,1
2005,C490,1
2005,C499,1
2005,C629,1
2005,C715,1
2005,C717,1
2005,C760,1
2005,C859,1
2005,C900,1
2005,C919,1
2005,C921,1
2005,C925,1
2005,C929,1
2005,C961,1
2005,D137,1
2005,D151,1
2005,D170,1
2005,D219,1
2005,D220,1
2005,D330,1
2005,D410,1
2005,D414,1
2005,D45,1
2005,D469,1
2005,D479,1
2005,D489,1
2005,D520,1
2005,D529,1
2005,D530,1
2005,D531,1
2005,D578,1
2005,D580,1
2005,D593,1
2005,D599,1
2005,D62,1
2005,D642,1
2005,D644,1
2005,D720,1
2005,D728,1
2005,D735,1
2005,D762,1
2005,D803,1
2005,D809,1
2005,D819,1
2005,D848,1
2005,E031,1
2005,E069,1
2005,E100,1
2005,E145,1
2005,E15,1
2005,E209,1
2005,E222,1
2005,E268,1
2005,E275,1
2005,E320,1
2005,E441,1
2005,E512,1
2005,E550,1
2005,E560,1
2005,E619,1
2005,E669,1
2005,E700,1
2005,E702,1
2005,E703,1
2005,E738,1
2005,E742,1
2005,E748,1
2005,E751,1
2005,E763,1
2005,E848,1
2005,E86,1
2005,E876,1
2005,E880,1
2005,E888,1
2005,G048,1
2005,G129,1
2005,G309,1
2005,G401,1
2005,G402,1
2005,G473,1
2005,G529,1
2005,G609,1
2005,G64,1
2005,G702,1
2005,G802,1
2005,G808,1
2005,G901,1
2005,G909,1
2005,G912,1
2005,G918,1
2005,G92,1
2005,G938,1
2005,G960,1
2005,G961,1
2005,G969,1
2005,H659,1
2005,I019,1
2005,I059,1
2005,I092,1
2005,I129,1
2005,I132,1
2005,I219,1
2005,I253,1
2005,I259,1
2005,I280,1
2005,I38,1
2005,I425,1
2005,I456,1
2005,I469,1
2005,I515,1
2005,I638,1
2005,I674,1
2005,I694,1
2005,I743,1
2005,I776,1
2005,I878,1
2005,J039,1
2005,J051,1
2005,J068,1
2005,J100,1
2005,J13,1
2005,J14,1
2005,J348,1
2005,J386,1
2005,J398,1
2005,J60,1
2005,J688,1
2005,J848,1
2005,J850,1
2005,J942,1
2005,J948,1
2005,J982,1
2005,K122,1
2005,K265,1
2005,K297,1
2005,K30,1
2005,K311,1
2005,K351,1
2005,K389,1
2005,K402,1
2005,K414,1
2005,K461,1
2005,K509,1
2005,K522,1
2005,K528,1
2005,K560,1
2005,K593,1
2005,K632,1
2005,K634,1
2005,K710,1
2005,K750,1
2005,K761,1
2005,K766,1
2005,K768,1
2005,K829,1
2005,K835,1
2005,K900,1
2005,K904,1
2005,K928,1
2005,L020,1
2005,L021,1
2005,L022,1
2005,L023,1
2005,L028,1
2005,L038,1
2005,L308,1
2005,L511,1
2005,L519,1
2005,M009,1
2005,M311,1
2005,M500,1
2005,M609,1
2005,M869,1
2005,N003,1
2005,N008,1
2005,N118,1
2005,N137,1
2005,N151,1
2005,N178,1
2005,N209,1
2005,N288,1
2005,N302,1
2005,N309,1
2005,N321,1
2005,N368,1
2005,N399,1
2005,P006,1
2005,P081,1
2005,P100,1
2005,P101,1
2005,P102,1
2005,P103,1
2005,P104,1
2005,P111,1
2005,P115,1
2005,P134,1
2005,P139,1
2005,P143,1
2005,P151,1
2005,P231,1
2005,P233,1
2005,P242,1
2005,P252,1
2005,P253,1
2005,P352,1
2005,P370,1
2005,P392,1
2005,P510,1
2005,P542,1
2005,P545,1
2005,P598,1
2005,P708,1
2005,P711,1
2005,P742,1
2005,P808,1
2005,P810,1
2005,P834,1
2005,P835,1
2005,P838,1
2005,P919,1
2005,P928,1
2005,P93,1
2005,P948,1
2005,P949,1
2005,Q010,1
2005,Q038,1
2005,Q050,1
2005,Q051,1
2005,Q055,1
2005,Q058,1
2005,Q107,1
2005,Q158,1
2005,Q188,1
2005,Q202,1
2005,Q226,1
2005,Q231,1
2005,Q238,1
2005,Q239,1
2005,Q243,1
2005,Q244,1
2005,Q262,1
2005,Q263,1
2005,Q264,1
2005,Q272,1
2005,Q278,1
2005,Q301,1
2005,Q310,1
2005,Q322,1
2005,Q332,1
2005,Q348,1
2005,Q370,1
2005,Q375,1
2005,Q378,1
2005,Q380,1
2005,Q382,1
2005,Q383,1
2005,Q388,1
2005,Q399,1
2005,Q403,1
2005,Q408,1
2005,Q428,1
2005,Q430,1
2005,Q443,1
2005,Q451,1
2005,Q501,1
2005,Q522,1
2005,Q605,1
2005,Q618,1
2005,Q621,1
2005,Q631,1
2005,Q641,1
2005,Q669,1
2005,Q748,1
2005,Q754,1
2005,Q762,1
2005,Q767,1
2005,Q768,1
2005,Q778,1
2005,Q782,1
2005,Q803,1
2005,Q809,1
2005,Q810,1
2005,Q818,1
2005,Q841,1
2005,Q860,1
2005,Q874,1
2005,Q890,1
2005,Q892,1
2005,Q902,1
2005,Q911,1
2005,Q914,1
2005,Q923,1
2005,Q934,1
2005,Q935,1
2005,Q938,1
2005,Q978,1
2005,R060,1
2005,R068,1
2005,R072,1
2005,R073,1
2005,R098,1
2005,R100,1
2005,R11,1
2005,R238,1
2005,R501,1
2005,R55,1
2005,R58,1
2005,R680,1
2005,R899,1
2005,V021,1
2005,V090,1
2005,V125,1
2005,V195,1
2005,V245,1
2005,V434,1
2005,V447,1
2005,V449,1
2005,V476,1
2005,V489,1
2005,V490,1
2005,V495,1
2005,V496,1
2005,V596,1
2005,V599,1
2005,V646,1
2005,V686,1
2005,V800,1
2005,V870,1
2005,V873,1
2005,V877,1
2005,V890,1
2005,W000,1
2005,W019,1
2005,W068,1
2005,W070,1
2005,W079,1
2005,W109,1
2005,W130,1
2005,W139,1
2005,W178,1
2005,W230,1
2005,W250,1
2005,W304,1
2005,W342,1
2005,W440,1
2005,W540,1
2005,W649,1
2005,W680,1
2005,W688,1
2005,W698,1
2005,W699,1
2005,W708,1
2005,W741,1
2005,W791,1
2005,W792,1
2005,W794,1
2005,W841,1
2005,W844,1
2005,W949,1
2005,X009,1
2005,X094,1
2005,X129,1
2005,X180,1
2005,X190,1
2005,X360,1
2005,X361,1
2005,X441,1
2005,X449,1
2005,X470,1
2005,X499,1
2005,X589,1
2005,X592,1
2005,X598,1
2005,X912,1
2005,X918,1
2005,X930,1
2005,X938,1
2005,X950,1
2005,X954,1
2005,X970,1
2005,X974,1
2005,X990,1
2005,Y001,1
2005,Y040,1
2005,Y089,1
2005,Y094,1
2005,Y098,1
2005,Y162,1
2005,Y173,1
2005,Y180,1
2005,Y190,1
2005,Y199,1
2005,Y204,1
2005,Y210,1
2005,Y218,1
2005,Y261,1
2005,Y269,1
2005,Y279,1
2005,Y294,1
2005,Y300,1
2005,Y330,1
2005,Y415,1
2005,Y430,1
2005,Y551,1
2005,Y590,1
2005,Y599,1
2005,Y836,1
2006,P369,4098
2006,P220,3817
2006,Q249,1845
2006,A09,1607
2006,P219,1303
2006,P072,1169
2006,J189,1145
2006,P073,1020
2006,P070,1005
2006,A419,958
2006,R99,914
2006,R98,850
2006,P209,754
2006,P399,754
2006,P969,702
2006,P291,682
2006,P011,675
2006,P240,654
2006,J180,609
2006,Q000,589
2006,P210,579
2006,P021,578
2006,Q899,571
2006,P000,564
2006,P071,563
2006,P239,548
2006,P77,498
2006,P280,436
2006,P285,429
2006,Q897,413
2006,P229,396
2006,P249,360
2006,E46,343
2006,Q336,322
2006,P027,310
2006,P001,302
2006,P269,293
2006,P015,290
2006,Q793,260
2006,Q039,237
2006,Q248,195
2006,R092,183
2006,J219,175
2006,Q909,175
2006,P038,165
2006,P968,163
2006,Q790,158
2006,P002,153
2006,P290,153
2006,E43,151
2006,R95,147
2006,P251,143
2006,J690,135
2006,Q913,131
2006,G009,130
2006,P960,126
2006,P200,125
2006,Q390,115
2006,P271,113
2006,P008,112
2006,W780,112
2006,Q049,111
2006,G919,110
2006,P298,110
2006,E86,108
2006,P361,107
2006,P012,104
2006,J159,102
2006,P292,99
2006,P025,95
2006,P60,95
2006,P832,94
2006,Q250,94
2006,D649,91
2006,P010,91
2006,P022,91
2006,P243,90
2006,Q203,84
2006,W849,84
2006,Q210,82
2006,W789,82
2006,G039,81
2006,P031,79
2006,Q043,79
2006,Q999,77
2006,P059,76
2006,Q213,76
2006,Q234,76
2006,J984,72
2006,P159,72
2006,P201,71
2006,I424,67
2006,Q031,66
2006,W790,66
2006,J960,64
2006,P293,64
2006,Q059,63
2006,P024,62
2006,P020,61
2006,P529,61
2006,P599,59
2006,Q02,59
2006,P284,58
2006,P289,58
2006,Q211,58
2006,Q792,57
2006,J988,56
2006,P299,56
2006,K219,55
2006,P241,55
2006,J969,54
2006,P288,54
2006,Q251,54
2006,Y349,54
2006,Q212,53
2006,P741,52
2006,Q917,52
2006,W799,51
2006,G049,50
2006,J81,50
2006,G809,49
2006,P368,48
2006,J459,47
2006,P38,47
2006,P003,46
2006,Q442,45
2006,P009,44
2006,P039,43
2006,P582,43
2006,I519,41
2006,G001,40
2006,Q054,40
2006,K566,39
2006,P964,39
2006,P035,38
2006,P036,38
2006,Q019,38
2006,E878,37
2006,P90,37
2006,Q079,37
2006,Q339,37
2006,B550,36
2006,P392,36
2006,W750,36
2006,A084,35
2006,G931,35
2006,I270,35
2006,P013,35
2006,Q200,35
2006,Q257,35
2006,P749,34
2006,P833,34
2006,Q042,34
2006,Q410,34
2006,G936,33
2006,P53,33
2006,P579,33
2006,Q391,33
2006,Q639,33
2006,W840,33
2006,N179,32
2006,Q338,32
2006,E889,31
2006,J181,31
2006,P005,31
2006,P281,31
2006,P524,31
2006,P550,31
2006,Q439,31
2006,Q870,31
2006,P018,30
2006,Q894,30
2006,Q898,30
2006,A509,29
2006,I509,29
2006,P612,29
2006,Q613,29
2006,A049,28
2006,K729,28
2006,P029,28
2006,P398,28
2006,Q431,28
2006,A394,27
2006,G409,27
2006,G934,27
2006,P030,27
2006,P228,27
2006,P559,27
2006,Q349,27
2006,A502,26
2006,N390,26
2006,P052,26
2006,P614,26
2006,P780,26
2006,P809,26
2006,I420,25
2006,P769,25
2006,Q204,25
2006,Q438,25
2006,D539,24
2006,I500,24
2006,J80,24
2006,P371,24
2006,Q411,24
2006,Q419,24
2006,Q878,24
2006,A060,23
2006,D65,23
2006,E41,23
2006,E872,23
2006,I429,23
2006,K561,23
2006,P619,23
2006,P740,23
2006,Q423,23
2006,A390,22
2006,B49,22
2006,P549,22
2006,Q412,22
2006,Q601,22
2006,R688,22
2006,B207,21
2006,J209,21
2006,P282,21
2006,Q780,21
2006,Y340,21
2006,N19,20
2006,P028,20
2006,P788,20
2006,Q048,20
2006,Q359,20
2006,Q875,20
2006,P023,19
2006,P279,19
2006,Q220,19
2006,R568,19
2006,A379,18
2006,A392,18
2006,P004,18
2006,P211,18
2006,P248,18
2006,P783,18
2006,Q225,18
2006,A86,17
2006,J939,17
2006,J980,17
2006,K529,17
2006,P026,17
2006,P051,17
2006,P360,17
2006,P748,17
2006,Q224,17
2006,Q256,17
2006,Q459,17
2006,V892,17
2006,A085,16
2006,J152,16
2006,J188,16
2006,P523,16
2006,P543,16
2006,Q201,16
2006,R090,16
2006,B019,15
2006,C719,15
2006,D689,15
2006,I422,15
2006,I619,15
2006,J46,15
2006,J849,15
2006,P221,15
2006,P261,15
2006,P283,15
2006,P590,15
2006,P616,15
2006,P704,15
2006,Q219,15
2006,Q330,15
2006,Q620,15
2006,V499,15
2006,J069,14
2006,J90,14
2006,P050,14
2006,P278,14
2006,P375,14
2006,P570,14
2006,Q433,14
2006,Q602,14
2006,W199,14
2006,X599,14
2006,B99,13
2006,G589,13
2006,I517,13
2006,K449,13
2006,P017,13
2006,P019,13
2006,P042,13
2006,P250,13
2006,P744,13
2006,P918,13
2006,Q209,13
2006,Q254,13
2006,X090,13
2006,A080,12
2006,A418,12
2006,A500,12
2006,J22,12
2006,K659,12
2006,P363,12
2006,P910,12
2006,Q230,12
2006,Q240,12
2006,Q255,12
2006,W060,12
2006,A047,11
2006,A083,11
2006,B012,11
2006,D849,11
2006,G120,11
2006,G939,11
2006,J129,11
2006,K922,11
2006,P041,11
2006,P378,11
2006,P700,11
2006,P701,11
2006,Q038,11
2006,Q268,11
2006,Q799,11
2006,Y099,11
2006,A412,10
2006,C710,10
2006,C749,10
2006,C910,10
2006,C920,10
2006,D571,10
2006,D619,10
2006,I514,10
2006,I629,10
2006,K746,10
2006,K769,10
2006,N049,10
2006,P509,10
2006,P781,10
2006,Q208,10
2006,Q289,10
2006,Q320,10
2006,Q400,10
2006,Q649,10
2006,Q998,10
2006,V446,10
2006,W870,10
2006,X910,10
2006,B201,9
2006,B559,9
2006,C959,9
2006,E40,9
2006,E841,9
2006,J182,9
2006,P112,9
2006,P268,9
2006,P270,9
2006,P351,9
2006,P379,9
2006,P548,9
2006,P551,9
2006,P610,9
2006,Q606,9
2006,Q774,9
2006,Q789,9
2006,Q795,9
2006,B208,8
2006,D181,8
2006,G002,8
2006,I330,8
2006,J981,8
2006,K631,8
2006,P393,8
2006,P519,8
2006,P558,8
2006,Q040,8
2006,Q429,8
2006,Q611,8
2006,Q619,8
2006,Q771,8
2006,W749,8
2006,W782,8
2006,Y190,8
2006,B227,7
2006,B24,7
2006,C729,7
2006,E42,7
2006,G042,7
2006,I279,7
2006,J111,7
2006,J168,7
2006,J210,7
2006,K550,7
2006,K831,7
2006,P082,7
2006,P236,7
2006,P359,7
2006,P743,7
2006,Q012,7
2006,Q245,7
2006,Q324,7
2006,Q447,7
2006,Q642,7
2006,Q759,7
2006,R509,7
2006,R570,7
2006,A059,6
2006,A33,6
2006,B259,6
2006,C229,6
2006,D180,6
2006,E250,6
2006,E639,6
2006,E840,6
2006,G319,6
2006,G710,6
2006,G911,6
2006,J042,6
2006,J110,6
2006,J448,6
2006,J869,6
2006,J961,6
2006,K409,6
2006,K920,6
2006,P238,6
2006,P358,6
2006,P394,6
2006,P510,6
2006,P560,6
2006,P569,6
2006,P914,6
2006,P915,6
2006,P920,6
2006,Q232,6
2006,Q258,6
2006,Q319,6
2006,Q369,6
2006,Q392,6
2006,Q393,6
2006,Q564,6
2006,Q794,6
2006,R560,6
2006,W698,6
2006,X999,6
2006,Y299,6
2006,Y838,6
2006,A044,5
2006,A052,5
2006,A499,5
2006,B169,5
2006,C349,5
2006,C64,5
2006,D589,5
2006,E440,5
2006,G404,5
2006,G628,5
2006,G932,5
2006,H669,5
2006,I219,5
2006,I38,5
2006,I499,5
2006,J709,5
2006,K403,5
2006,K560,5
2006,K650,5
2006,K759,5
2006,L00,5
2006,L080,5
2006,P049,5
2006,P525,5
2006,P592,5
2006,P613,5
2006,P708,5
2006,P709,5
2006,P768,5
2006,P789,5
2006,P819,5
2006,P921,5
2006,Q070,5
2006,Q218,5
2006,Q223,5
2006,Q239,5
2006,Q300,5
2006,Q314,5
2006,Q318,5
2006,Q379,5
2006,Q445,5
2006,Q446,5
2006,Q614,5
2006,Q791,5
2006,Q872,5
2006,Q912,5
2006,R571,5
2006,V093,5
2006,V436,5
2006,V899,5
2006,W040,5
2006,W190,5
2006,W740,5
2006,X099,5
2006,X959,5
2006,Y061,5
2006,Y834,5
2006,A048,4
2006,A162,4
2006,A391,4
2006,A409,4
2006,A410,4
2006,A415,4
2006,B018,4
2006,B250,4
2006,B86,4
2006,C716,4
2006,C762,4
2006,D593,4
2006,D696,4
2006,E141,4
2006,E441,4
2006,E740,4
2006,E849,4
2006,E874,4
2006,G003,4
2006,G09,4
2006,G122,4
2006,G403,4
2006,G938,4
2006,G98,4
2006,H351,4
2006,I10,4
2006,I400,4
2006,I501,4
2006,I516,4
2006,I609,4
2006,I679,4
2006,J150,4
2006,J158,4
2006,J42,4
2006,J440,4
2006,J860,4
2006,K319,4
2006,K429,4
2006,K562,4
2006,K720,4
2006,L029,4
2006,M009,4
2006,N10,4
2006,P033,4
2006,P034,4
2006,P110,4
2006,P119,4
2006,P158,4
2006,P233,4
2006,P353,4
2006,P362,4
2006,P390,4
2006,P508,4
2006,P522,4
2006,P588,4
2006,P760,4
2006,P919,4
2006,P928,4
2006,P942,4
2006,Q226,4
2006,Q246,4
2006,Q259,4
2006,Q321,4
2006,Q333,4
2006,Q334,4
2006,Q409,4
2006,Q441,4
2006,Q443,4
2006,Q605,4
2006,Q623,4
2006,Q627,4
2006,Q638,4
2006,Q648,4
2006,Q809,4
2006,Q871,4
2006,Q890,4
2006,Q892,4
2006,Q893,4
2006,Q969,4
2006,R11,4
2006,W069,4
2006,W080,4
2006,W730,4
2006,W802,4
2006,W809,4
2006,X990,4
2006,Y079,4
2006,Y200,4
2006,Y209,4
2006,Y290,4
2006,Y342,4
2006,Y839,4
2006,A399,3
2006,A879,3
2006,B349,3
2006,B519,3
2006,B572,3
2006,C383,3
2006,C414,3
2006,C499,3
2006,C715,3
2006,C80,3
2006,C927,3
2006,C950,3
2006,D62,3
2006,D688,3
2006,D70,3
2006,D759,3
2006,D848,3
2006,E161,3
2006,E274,3
2006,E870,3
2006,E875,3
2006,G008,3
2006,G629,3
2006,G712,3
2006,I255,3
2006,I269,3
2006,I313,3
2006,I319,3
2006,I340,3
2006,I409,3
2006,I461,3
2006,I615,3
2006,I678,3
2006,J200,3
2006,J218,3
2006,J386,3
2006,J450,3
2006,J852,3
2006,J989,3
2006,K522,3
2006,K590,3
2006,K599,3
2006,K639,3
2006,K710,3
2006,K909,3
2006,L089,3
2006,N170,3
2006,N189,3
2006,P007,3
2006,P044,3
2006,P048,3
2006,P101,3
2006,P109,3
2006,P120,3
2006,P130,3
2006,P258,3
2006,P365,3
2006,P372,3
2006,P374,3
2006,P528,3
2006,P578,3
2006,P589,3
2006,P618,3
2006,P729,3
2006,P838,3
2006,P961,3
2006,P965,3
2006,Q010,3
2006,Q189,3
2006,Q214,3
2006,Q221,3
2006,Q229,3
2006,Q242,3
2006,Q253,3
2006,Q262,3
2006,Q270,3
2006,Q278,3
2006,Q282,3
2006,Q421,3
2006,Q451,3
2006,Q458,3
2006,Q600,3
2006,Q641,3
2006,Q749,3
2006,Q753,3
2006,Q758,3
2006,Q769,3
2006,Q782,3
2006,Q900,3
2006,Q927,3
2006,Q928,3
2006,Q929,3
2006,V099,3
2006,V449,3
2006,V486,3
2006,V489,3
2006,V99,3
2006,W130,3
2006,W170,3
2006,W699,3
2006,W748,3
2006,W770,3
2006,W788,3
2006,W792,3
2006,W848,3
2006,X000,3
2006,Y071,3
2006,Y089,3
2006,Y219,3
2006,Y292,3
2006,A061,2
2006,A069,2
2006,A170,2
2006,A178,2
2006,A319,2
2006,A414,2
2006,A427,2
2006,A491,2
2006,A498,2
2006,A872,2
2006,B258,2
2006,B341,2
2006,B377,2
2006,B379,2
2006,B509,2
2006,B518,2
2006,B583,2
2006,B778,2
2006,B829,2
2006,B89,2
2006,C220,2
2006,C260,2
2006,C491,2
2006,C679,2
2006,C717,2
2006,C798,2
2006,C921,2
2006,C929,2
2006,D383,2
2006,D430,2
2006,D432,2
2006,D508,2
2006,D509,2
2006,D599,2
2006,D648,2
2006,D693,2
2006,D699,2
2006,D819,2
2006,E142,2
2006,E147,2
2006,E742,2
2006,E848,2
2006,G030,2
2006,G060,2
2006,G062,2
2006,G129,2
2006,G410,2
2006,G729,2
2006,G909,2
2006,G910,2
2006,G930,2
2006,G958,2
2006,H664,2
2006,I110,2
2006,I119,2
2006,I248,2
2006,I251,2
2006,I301,2
2006,I421,2
2006,I428,2
2006,I459,2
2006,I620,2
2006,I718,2
2006,J051,2
2006,J121,2
2006,J398,2
2006,J439,2
2006,J47,2
2006,J698,2
2006,J850,2
2006,J982,2
2006,K223,2
2006,K265,2
2006,K350,2
2006,K469,2
2006,K519,2
2006,K564,2
2006,K593,2
2006,K661,2
2006,K760,2
2006,K765,2
2006,L010,2
2006,L021,2
2006,L028,2
2006,L033,2
2006,L039,2
2006,L139,2
2006,M329,2
2006,M869,2
2006,N12,2
2006,N159,2
2006,P016,2
2006,P043,2
2006,P111,2
2006,P230,2
2006,P231,2
2006,P242,2
2006,P364,2
2006,P391,2
2006,P501,2
2006,P520,2
2006,P540,2
2006,P598,2
2006,P615,2
2006,P702,2
2006,P713,2
2006,P761,2
2006,P810,2
2006,P923,2
2006,Q018,2
2006,Q046,2
2006,Q050,2
2006,Q068,2
2006,Q202,2
2006,Q205,2
2006,Q231,2
2006,Q243,2
