ano_obito: Descending,Sigla UF,CAUSABAS: Descending,Óbitos
2011,AC,R571,1
2011,AC,R58,1
2011,AC,W879,1
2005,AL,A09,148
2005,AL,P220,143
2005,AL,P369,119
2005,AL,P285,100
2005,AL,J189,53
2005,AL,P219,52
2005,AL,E46,49
2005,AL,R98,49
2005,AL,A419,48
2005,AL,Q249,34
2005,AL,P399,28
2005,AL,P239,27
2005,AL,P011,23
2005,AL,J180,21
2005,AL,P969,20
2005,AL,P072,19
2005,AL,P229,19
2005,AL,P240,18
2005,AL,R99,16
2005,AL,P209,14
2005,AL,Q000,13
2005,AL,Q897,13
2005,AL,D649,11
2005,AL,E43,11
2005,AL,P290,11
2005,AL,P77,11
2005,AL,P249,10
2005,AL,Q899,10
2005,AL,J969,9
2005,AL,P021,9
2005,AL,P071,9
2005,AL,P210,9
2005,AL,Q793,9
2005,AL,P269,8
2005,AL,P291,8
2005,AL,Q039,7
2005,AL,Q248,6
2005,AL,Q336,6
2005,AL,R092,6
2005,AL,D539,5
2005,AL,J690,5
2005,AL,J960,5
2005,AL,J984,5
2005,AL,P000,5
2005,AL,P002,5
2005,AL,P015,5
2005,AL,P030,5
2005,AL,P070,5
2005,AL,P073,5
2005,AL,P614,5
2005,AL,G919,4
2005,AL,P027,4
2005,AL,P059,4
2005,AL,P38,4
2005,AL,P60,4
2005,AL,Q909,4
2005,AL,A083,3
2005,AL,A084,3
2005,AL,J459,3
2005,AL,P012,3
2005,AL,P035,3
2005,AL,P038,3
2005,AL,P052,3
2005,AL,P200,3
2005,AL,P280,3
2005,AL,P90,3
2005,AL,P968,3
2005,AL,Q059,3
2005,AL,Q898,3
2005,AL,A052,2
2005,AL,A060,2
2005,AL,A412,2
2005,AL,A491,2
2005,AL,E41,2
2005,AL,J110,2
2005,AL,J159,2
2005,AL,J80,2
2005,AL,K219,2
2005,AL,P022,2
2005,AL,P025,2
2005,AL,P201,2
2005,AL,P228,2
2005,AL,P251,2
2005,AL,P284,2
2005,AL,P292,2
2005,AL,P579,2
2005,AL,P590,2
2005,AL,P599,2
2005,AL,P610,2
2005,AL,P704,2
2005,AL,P783,2
2005,AL,Q054,2
2005,AL,Q390,2
2005,AL,Q792,2
2005,AL,Q894,2
2005,AL,V892,2
2005,AL,A078,1
2005,AL,A079,1
2005,AL,A33,1
2005,AL,A418,1
2005,AL,A509,1
2005,AL,B019,1
2005,AL,B222,1
2005,AL,B227,1
2005,AL,B550,1
2005,AL,B829,1
2005,AL,C80,1
2005,AL,C910,1
2005,AL,C920,1
2005,AL,D180,1
2005,AL,D531,1
2005,AL,D610,1
2005,AL,E278,1
2005,AL,E343,1
2005,AL,E440,1
2005,AL,E619,1
2005,AL,G009,1
2005,AL,G039,1
2005,AL,G042,1
2005,AL,G403,1
2005,AL,G918,1
2005,AL,G931,1
2005,AL,I422,1
2005,AL,I424,1
2005,AL,I509,1
2005,AL,I516,1
2005,AL,I519,1
2005,AL,I678,1
2005,AL,J069,1
2005,AL,J128,1
2005,AL,J188,1
2005,AL,J209,1
2005,AL,J22,1
2005,AL,J81,1
2005,AL,J988,1
2005,AL,K121,1
2005,AL,K222,1
2005,AL,K315,1
2005,AL,K529,1
2005,AL,K566,1
2005,AL,K631,1
2005,AL,K659,1
2005,AL,K729,1
2005,AL,N390,1
2005,AL,P001,1
2005,AL,P004,1
2005,AL,P010,1
2005,AL,P017,1
2005,AL,P020,1
2005,AL,P023,1
2005,AL,P024,1
2005,AL,P031,1
2005,AL,P039,1
2005,AL,P120,1
2005,AL,P139,1
2005,AL,P159,1
2005,AL,P211,1
2005,AL,P248,1
2005,AL,P288,1
2005,AL,P289,1
2005,AL,P298,1
2005,AL,P299,1
2005,AL,P368,1
2005,AL,P375,1
2005,AL,P393,1
2005,AL,P524,1
2005,AL,P558,1
2005,AL,P612,1
2005,AL,P740,1
2005,AL,P748,1
2005,AL,P769,1
2005,AL,P921,1
2005,AL,P925,1
2005,AL,P928,1
2005,AL,Q019,1
2005,AL,Q02,1
2005,AL,Q031,1
2005,AL,Q049,1
2005,AL,Q079,1
2005,AL,Q203,1
2005,AL,Q212,1
2005,AL,Q218,1
2005,AL,Q230,1
2005,AL,Q255,1
2005,AL,Q289,1
2005,AL,Q324,1
2005,AL,Q369,1
2005,AL,Q421,1
2005,AL,Q442,1
2005,AL,Q459,1
2005,AL,Q600,1
2005,AL,Q678,1
2005,AL,Q774,1
2005,AL,Q776,1
2005,AL,Q780,1
2005,AL,Q790,1
2005,AL,Q794,1
2005,AL,Q798,1
2005,AL,Q913,1
2005,AL,Q999,1
2005,AL,R570,1
2005,AL,R579,1
2005,AL,V093,1
2005,AL,W000,1
2005,AL,W649,1
2005,AL,W699,1
2005,AL,W780,1
2005,AL,W794,1
2005,AL,W849,1
2005,AL,W879,1
2005,AL,X099,1
2005,AL,X499,1
2005,AL,X959,1
2005,AL,X999,1
2005,AL,Y009,1
2004,AL,R98,201
2004,AL,P220,145
2004,AL,A09,137
2004,AL,P369,127
2004,AL,P285,89
2004,AL,J189,44
2004,AL,Q249,40
2004,AL,P219,39
2004,AL,A419,36
2004,AL,E46,33
2004,AL,R99,31
2004,AL,P399,23
2004,AL,P240,21
2004,AL,D649,17
2004,AL,J180,17
2004,AL,P073,17
2004,AL,Q000,14
2004,AL,E43,13
2004,AL,P011,13
2004,AL,P072,13
2004,AL,P969,13
2004,AL,Q897,13
2004,AL,P229,12
2004,AL,P239,12
2004,AL,P209,11
2004,AL,P249,10
2004,AL,J969,9
2004,AL,Q899,9
2004,AL,D539,8
2004,AL,P210,8
2004,AL,P77,8
2004,AL,R092,7
2004,AL,P000,6
2004,AL,P002,6
2004,AL,P021,6
2004,AL,P071,6
2004,AL,P783,6
2004,AL,Q336,6
2004,AL,G919,5
2004,AL,J690,5
2004,AL,P015,5
2004,AL,P200,4
2004,AL,P614,4
2004,AL,J459,3
2004,AL,K729,3
2004,AL,P022,3
2004,AL,P038,3
2004,AL,P070,3
2004,AL,P280,3
2004,AL,P290,3
2004,AL,P291,3
2004,AL,P543,3
2004,AL,Q031,3
2004,AL,Q203,3
2004,AL,Q324,3
2004,AL,Q390,3
2004,AL,Q793,3
2004,AL,A047,2
2004,AL,A049,2
2004,AL,A060,2
2004,AL,E41,2
2004,AL,I500,2
2004,AL,J960,2
2004,AL,J988,2
2004,AL,P027,2
2004,AL,P030,2
2004,AL,P059,2
2004,AL,P250,2
2004,AL,P298,2
2004,AL,P359,2
2004,AL,P592,2
2004,AL,P968,2
2004,AL,Q039,2
2004,AL,Q248,2
2004,AL,Q790,2
2004,AL,R95,2
2004,AL,W699,2
2004,AL,A081,1
2004,AL,A379,1
2004,AL,A394,1
2004,AL,A499,1
2004,AL,B018,1
2004,AL,B019,1
2004,AL,B99,1
2004,AL,C959,1
2004,AL,D509,1
2004,AL,D530,1
2004,AL,D643,1
2004,AL,E440,1
2004,AL,E729,1
2004,AL,E835,1
2004,AL,E849,1
2004,AL,G009,1
2004,AL,G473,1
2004,AL,G809,1
2004,AL,G98,1
2004,AL,I350,1
2004,AL,I424,1
2004,AL,I509,1
2004,AL,I898,1
2004,AL,J152,1
2004,AL,J159,1
2004,AL,J181,1
2004,AL,J398,1
2004,AL,J449,1
2004,AL,J64,1
2004,AL,J80,1
2004,AL,J81,1
2004,AL,J849,1
2004,AL,J939,1
2004,AL,K402,1
2004,AL,K550,1
2004,AL,K830,1
2004,AL,L208,1
2004,AL,P001,1
2004,AL,P012,1
2004,AL,P017,1
2004,AL,P024,1
2004,AL,P025,1
2004,AL,P031,1
2004,AL,P036,1
2004,AL,P155,1
2004,AL,P158,1
2004,AL,P221,1
2004,AL,P241,1
2004,AL,P251,1
2004,AL,P252,1
2004,AL,P282,1
2004,AL,P283,1
2004,AL,P288,1
2004,AL,P289,1
2004,AL,P38,1
2004,AL,P394,1
2004,AL,P524,1
2004,AL,P53,1
2004,AL,P549,1
2004,AL,P570,1
2004,AL,P579,1
2004,AL,P599,1
2004,AL,P610,1
2004,AL,P612,1
2004,AL,P700,1
2004,AL,P740,1
2004,AL,P748,1
2004,AL,P809,1
2004,AL,P832,1
2004,AL,P90,1
2004,AL,P920,1
2004,AL,Q019,1
2004,AL,Q038,1
2004,AL,Q042,1
2004,AL,Q052,1
2004,AL,Q054,1
2004,AL,Q059,1
2004,AL,Q079,1
2004,AL,Q200,1
2004,AL,Q213,1
2004,AL,Q250,1
2004,AL,Q339,1
2004,AL,Q391,1
2004,AL,Q411,1
2004,AL,Q438,1
2004,AL,Q441,1
2004,AL,Q442,1
2004,AL,Q446,1
2004,AL,Q601,1
2004,AL,Q649,1
2004,AL,Q780,1
2004,AL,Q798,1
2004,AL,Q870,1
2004,AL,Q909,1
2004,AL,Q917,1
2004,AL,R571,1
2004,AL,V093,1
2004,AL,W199,1
2004,AL,W779,1
2004,AL,X099,1
2004,AL,X599,1
2006,AL,P369,153
2006,AL,A09,124
2006,AL,P220,108
2006,AL,J189,54
2006,AL,P399,44
2006,AL,Q249,42
2006,AL,P219,35
2006,AL,R98,33
2006,AL,P072,29
2006,AL,P073,28
2006,AL,P229,28
2006,AL,A419,22
2006,AL,P240,19
2006,AL,E46,18
2006,AL,P011,18
2006,AL,Q897,18
2006,AL,P210,16
2006,AL,R99,15
2006,AL,P239,14
2006,AL,P285,14
2006,AL,Q039,13
2006,AL,J180,12
2006,AL,P209,10
2006,AL,P969,10
2006,AL,R092,9
2006,AL,D649,8
2006,AL,E43,8
2006,AL,P027,8
2006,AL,P77,8
2006,AL,Q000,8
2006,AL,Q899,8
2006,AL,P269,7
2006,AL,P015,6
2006,AL,P021,6
2006,AL,P000,5
2006,AL,P071,5
2006,AL,P200,5
2006,AL,P249,5
2006,AL,P290,5
2006,AL,P291,5
2006,AL,I509,4
2006,AL,P740,4
2006,AL,P741,4
2006,AL,A509,3
2006,AL,E872,3
2006,AL,I519,3
2006,AL,J459,3
2006,AL,J960,3
2006,AL,P001,3
2006,AL,P004,3
2006,AL,P009,3
2006,AL,P030,3
2006,AL,P052,3
2006,AL,P201,3
2006,AL,P243,3
2006,AL,P53,3
2006,AL,P599,3
2006,AL,Q336,3
2006,AL,Q442,3
2006,AL,Q792,3
2006,AL,Q793,3
2006,AL,Q894,3
2006,AL,R95,3
2006,AL,C959,2
2006,AL,E41,2
2006,AL,E86,2
2006,AL,E878,2
2006,AL,G009,2
2006,AL,I500,2
2006,AL,J159,2
2006,AL,J80,2
2006,AL,J969,2
2006,AL,K659,2
2006,AL,N390,2
2006,AL,P024,2
2006,AL,P025,2
2006,AL,P026,2
2006,AL,P038,2
2006,AL,P251,2
2006,AL,P280,2
2006,AL,P283,2
2006,AL,P368,2
2006,AL,P960,2
2006,AL,Q02,2
2006,AL,Q054,2
2006,AL,Q210,2
2006,AL,Q240,2
2006,AL,Q324,2
2006,AL,Q412,2
2006,AL,Q439,2
2006,AL,Q799,2
2006,AL,Q913,2
2006,AL,Q999,2
2006,AL,V892,2
2006,AL,W799,2
2006,AL,A047,1
2006,AL,A049,1
2006,AL,A060,1
2006,AL,A069,1
2006,AL,A080,1
2006,AL,A083,1
2006,AL,A390,1
2006,AL,A394,1
2006,AL,A412,1
2006,AL,A418,1
2006,AL,A86,1
2006,AL,B012,1
2006,AL,B839,1
2006,AL,B89,1
2006,AL,C64,1
2006,AL,C710,1
2006,AL,C910,1
2006,AL,D181,1
2006,AL,D696,1
2006,AL,E140,1
2006,AL,E141,1
2006,AL,E889,1
2006,AL,G008,1
2006,AL,G049,1
2006,AL,G406,1
2006,AL,G473,1
2006,AL,G931,1
2006,AL,H664,1
2006,AL,I110,1
2006,AL,I210,1
2006,AL,I270,1
2006,AL,I370,1
2006,AL,I422,1
2006,AL,I424,1
2006,AL,I429,1
2006,AL,I629,1
2006,AL,I714,1
2006,AL,J069,1
2006,AL,J111,1
2006,AL,J129,1
2006,AL,J219,1
2006,AL,J42,1
2006,AL,J690,1
2006,AL,J840,1
2006,AL,J980,1
2006,AL,J984,1
2006,AL,K566,1
2006,AL,K590,1
2006,AL,K633,1
2006,AL,K650,1
2006,AL,K750,1
2006,AL,K769,1
2006,AL,K920,1
2006,AL,L039,1
2006,AL,P008,1
2006,AL,P010,1
2006,AL,P012,1
2006,AL,P013,1
2006,AL,P039,1
2006,AL,P042,1
2006,AL,P050,1
2006,AL,P070,1
2006,AL,P236,1
2006,AL,P241,1
2006,AL,P270,1
2006,AL,P282,1
2006,AL,P284,1
2006,AL,P292,1
2006,AL,P298,1
2006,AL,P299,1
2006,AL,P359,1
2006,AL,P361,1
2006,AL,P392,1
2006,AL,P550,1
2006,AL,P579,1
2006,AL,P582,1
2006,AL,P590,1
2006,AL,P612,1
2006,AL,P614,1
2006,AL,P616,1
2006,AL,P702,1
2006,AL,P744,1
2006,AL,P748,1
2006,AL,P749,1
2006,AL,P90,1
2006,AL,P920,1
2006,AL,P968,1
2006,AL,Q002,1
2006,AL,Q019,1
2006,AL,Q049,1
2006,AL,Q059,1
2006,AL,Q079,1
2006,AL,Q250,1
2006,AL,Q268,1
2006,AL,Q313,1
2006,AL,Q330,1
2006,AL,Q333,1
2006,AL,Q349,1
2006,AL,Q359,1
2006,AL,Q369,1
2006,AL,Q423,1
2006,AL,Q428,1
2006,AL,Q601,1
2006,AL,Q613,1
2006,AL,Q619,1
2006,AL,Q872,1
2006,AL,Q909,1
2006,AL,R190,1
2006,AL,R509,1
2006,AL,R571,1
2006,AL,W230,1
2006,AL,W849,1
2006,AL,X099,1
2006,AL,Y838,1
2006,AL,Y839,1
2007,AL,P369,146
2007,AL,P220,116
2007,AL,A09,102
2007,AL,J189,51
2007,AL,P229,33
2007,AL,Q249,33
2007,AL,P210,31
2007,AL,P073,28
2007,AL,P072,27
2007,AL,P240,24
2007,AL,P219,22
2007,AL,P239,22
2007,AL,P77,22
2007,AL,A419,21
2007,AL,P399,21
2007,AL,R98,21
2007,AL,E46,16
2007,AL,J180,16
2007,AL,P011,15
2007,AL,P209,15
2007,AL,Q897,15
2007,AL,P249,12
2007,AL,R99,12
2007,AL,Q000,11
2007,AL,E43,9
2007,AL,P012,9
2007,AL,P021,9
2007,AL,P200,9
2007,AL,Q039,9
2007,AL,P027,8
2007,AL,P291,8
2007,AL,P201,7
2007,AL,P285,7
2007,AL,Q899,7
2007,AL,D539,6
2007,AL,D649,6
2007,AL,P025,6
2007,AL,P071,6
2007,AL,P269,6
2007,AL,P000,5
2007,AL,P015,5
2007,AL,P243,5
2007,AL,P290,5
2007,AL,P741,5
2007,AL,Q049,5
2007,AL,Q248,5
2007,AL,Q793,5
2007,AL,R092,5
2007,AL,A509,4
2007,AL,J969,4
2007,AL,P211,4
2007,AL,P241,4
2007,AL,P38,4
2007,AL,P783,4
2007,AL,Q336,4
2007,AL,Q909,4
2007,AL,A049,3
2007,AL,A084,3
2007,AL,E41,3
2007,AL,E878,3
2007,AL,E889,3
2007,AL,J690,3
2007,AL,J960,3
2007,AL,P003,3
2007,AL,P008,3
2007,AL,P022,3
2007,AL,P070,3
2007,AL,P251,3
2007,AL,P570,3
2007,AL,P960,3
2007,AL,P969,3
2007,AL,Q019,3
2007,AL,Q790,3
2007,AL,Q792,3
2007,AL,A060,2
2007,AL,A083,2
2007,AL,G809,2
2007,AL,J159,2
2007,AL,J449,2
2007,AL,J984,2
2007,AL,P001,2
2007,AL,P010,2
2007,AL,P024,2
2007,AL,P036,2
2007,AL,P039,2
2007,AL,P159,2
2007,AL,P398,2
2007,AL,P60,2
2007,AL,P832,2
2007,AL,Q031,2
2007,AL,Q211,2
2007,AL,Q917,2
2007,AL,R95,2
2007,AL,A047,1
2007,AL,A399,1
2007,AL,A418,1
2007,AL,A502,1
2007,AL,A91,1
2007,AL,B019,1
2007,AL,C229,1
2007,AL,D126,1
2007,AL,D430,1
2007,AL,D509,1
2007,AL,D589,1
2007,AL,D849,1
2007,AL,E141,1
2007,AL,E278,1
2007,AL,E440,1
2007,AL,E441,1
2007,AL,G039,1
2007,AL,G049,1
2007,AL,G403,1
2007,AL,G919,1
2007,AL,G931,1
2007,AL,H609,1
2007,AL,I219,1
2007,AL,I270,1
2007,AL,I500,1
2007,AL,I509,1
2007,AL,I519,1
2007,AL,I629,1
2007,AL,J129,1
2007,AL,J209,1
2007,AL,J219,1
2007,AL,J81,1
2007,AL,J860,1
2007,AL,J988,1
2007,AL,K121,1
2007,AL,K219,1
2007,AL,K529,1
2007,AL,K632,1
2007,AL,K639,1
2007,AL,K769,1
2007,AL,K802,1
2007,AL,K920,1
2007,AL,L010,1
2007,AL,L029,1
2007,AL,M009,1
2007,AL,P002,1
2007,AL,P004,1
2007,AL,P013,1
2007,AL,P016,1
2007,AL,P020,1
2007,AL,P028,1
2007,AL,P032,1
2007,AL,P038,1
2007,AL,P059,1
2007,AL,P082,1
2007,AL,P112,1
2007,AL,P158,1
2007,AL,P221,1
2007,AL,P233,1
2007,AL,P242,1
2007,AL,P248,1
2007,AL,P280,1
2007,AL,P288,1
2007,AL,P289,1
2007,AL,P292,1
2007,AL,P350,1
2007,AL,P362,1
2007,AL,P368,1
2007,AL,P375,1
2007,AL,P391,1
2007,AL,P392,1
2007,AL,P551,1
2007,AL,P558,1
2007,AL,P582,1
2007,AL,P612,1
2007,AL,P704,1
2007,AL,P748,1
2007,AL,P768,1
2007,AL,P780,1
2007,AL,P781,1
2007,AL,P788,1
2007,AL,P808,1
2007,AL,P838,1
2007,AL,P968,1
2007,AL,Q02,1
2007,AL,Q042,1
2007,AL,Q048,1
2007,AL,Q059,1
2007,AL,Q079,1
2007,AL,Q213,1
2007,AL,Q219,1
2007,AL,Q225,1
2007,AL,Q250,1
2007,AL,Q268,1
2007,AL,Q278,1
2007,AL,Q349,1
2007,AL,Q374,1
2007,AL,Q390,1
2007,AL,Q391,1
2007,AL,Q393,1
2007,AL,Q423,1
2007,AL,Q431,1
2007,AL,Q439,1
2007,AL,Q458,1
2007,AL,Q517,1
2007,AL,Q606,1
2007,AL,Q699,1
2007,AL,Q753,1
2007,AL,Q829,1
2007,AL,Q870,1
2007,AL,Q894,1
2007,AL,Q999,1
2007,AL,R230,1
2007,AL,W198,1
2007,AL,W750,1
2007,AL,W790,1
2007,AL,W849,1
2007,AL,Y009,1
2007,AL,Y290,1
2007,AL,Y349,1
2008,AL,P369,119
2008,AL,P220,101
2008,AL,A09,74
2008,AL,J189,43
2008,AL,A419,39
2008,AL,Q249,32
2008,AL,P072,30
2008,AL,P229,29
2008,AL,P210,28
2008,AL,P219,28
2008,AL,P240,27
2008,AL,P011,24
2008,AL,P073,22
2008,AL,P399,17
2008,AL,Q897,17
2008,AL,E46,16
2008,AL,J180,14
2008,AL,P021,14
2008,AL,R99,14
2008,AL,P239,11
2008,AL,D649,10
2008,AL,P000,9
2008,AL,P027,9
2008,AL,P249,9
2008,AL,P77,9
2008,AL,Q000,9
2008,AL,P209,8
2008,AL,Q793,8
2008,AL,R98,8
2008,AL,Q039,7
2008,AL,J159,6
2008,AL,P071,6
2008,AL,P288,6
2008,AL,P741,6
2008,AL,Q899,6
2008,AL,E43,5
2008,AL,P001,5
2008,AL,P012,5
2008,AL,P285,5
2008,AL,P969,5
2008,AL,Q042,5
2008,AL,Q909,5
2008,AL,Q999,5
2008,AL,I509,4
2008,AL,P015,4
2008,AL,P251,4
2008,AL,P291,4
2008,AL,A509,3
2008,AL,J690,3
2008,AL,P002,3
2008,AL,P020,3
2008,AL,P059,3
2008,AL,P070,3
2008,AL,P243,3
2008,AL,P290,3
2008,AL,Q220,3
2008,AL,R95,3
2008,AL,A084,2
2008,AL,D539,2
2008,AL,E878,2
2008,AL,G809,2
2008,AL,J459,2
2008,AL,K219,2
2008,AL,K566,2
2008,AL,N19,2
2008,AL,P013,2
2008,AL,P023,2
2008,AL,P028,2
2008,AL,P029,2
2008,AL,P159,2
2008,AL,P200,2
2008,AL,P211,2
2008,AL,P228,2
2008,AL,P270,2
2008,AL,P599,2
2008,AL,P60,2
2008,AL,P718,2
2008,AL,P960,2
2008,AL,Q019,2
2008,AL,Q059,2
2008,AL,Q248,2
2008,AL,Q289,2
2008,AL,Q336,2
2008,AL,Q338,2
2008,AL,Q792,2
2008,AL,W799,2
2008,AL,A052,1
2008,AL,A412,1
2008,AL,B019,1
2008,AL,B379,1
2008,AL,C749,1
2008,AL,C910,1
2008,AL,D480,1
2008,AL,D571,1
2008,AL,D593,1
2008,AL,D62,1
2008,AL,D899,1
2008,AL,E059,1
2008,AL,E40,1
2008,AL,E41,1
2008,AL,E738,1
2008,AL,E872,1
2008,AL,G409,1
2008,AL,G936,1
2008,AL,H669,1
2008,AL,I110,1
2008,AL,I420,1
2008,AL,I423,1
2008,AL,I424,1
2008,AL,I619,1
2008,AL,J010,1
2008,AL,J111,1
2008,AL,J128,1
2008,AL,J181,1
2008,AL,J219,1
2008,AL,J869,1
2008,AL,J960,1
2008,AL,J969,1
2008,AL,J981,1
2008,AL,J984,1
2008,AL,J988,1
2008,AL,K561,1
2008,AL,K599,1
2008,AL,K729,1
2008,AL,K922,1
2008,AL,L511,1
2008,AL,P007,1
2008,AL,P009,1
2008,AL,P024,1
2008,AL,P025,1
2008,AL,P031,1
2008,AL,P032,1
2008,AL,P036,1
2008,AL,P038,1
2008,AL,P039,1
2008,AL,P050,1
2008,AL,P052,1
2008,AL,P081,1
2008,AL,P109,1
2008,AL,P119,1
2008,AL,P158,1
2008,AL,P201,1
2008,AL,P241,1
2008,AL,P258,1
2008,AL,P269,1
2008,AL,P278,1
2008,AL,P280,1
2008,AL,P284,1
2008,AL,P361,1
2008,AL,P371,1
2008,AL,P379,1
2008,AL,P38,1
2008,AL,P391,1
2008,AL,P501,1
2008,AL,P549,1
2008,AL,P559,1
2008,AL,P560,1
2008,AL,P569,1
2008,AL,P570,1
2008,AL,P582,1
2008,AL,P610,1
2008,AL,P612,1
2008,AL,P613,1
2008,AL,P619,1
2008,AL,P704,1
2008,AL,P709,1
2008,AL,P748,1
2008,AL,P819,1
2008,AL,P833,1
2008,AL,P838,1
2008,AL,P928,1
2008,AL,P964,1
2008,AL,P968,1
2008,AL,Q052,1
2008,AL,Q213,1
2008,AL,Q214,1
2008,AL,Q228,1
2008,AL,Q234,1
2008,AL,Q240,1
2008,AL,Q244,1
2008,AL,Q246,1
2008,AL,Q250,1
2008,AL,Q253,1
2008,AL,Q314,1
2008,AL,Q349,1
2008,AL,Q353,1
2008,AL,Q379,1
2008,AL,Q385,1
2008,AL,Q390,1
2008,AL,Q396,1
2008,AL,Q400,1
2008,AL,Q412,1
2008,AL,Q439,1
2008,AL,Q458,1
2008,AL,Q601,1
2008,AL,Q602,1
2008,AL,Q639,1
2008,AL,Q790,1
2008,AL,Q898,1
2008,AL,R509,1
2008,AL,V892,1
2008,AL,V924,1
2008,AL,W069,1
2008,AL,W790,1
2008,AL,X439,1
2008,AL,X959,1
2008,AL,X994,1
2009,AL,P220,100
2009,AL,P369,92
2009,AL,A09,64
2009,AL,A419,38
2009,AL,Q249,38
2009,AL,J189,37
2009,AL,P072,31
2009,AL,P229,27
2009,AL,P011,26
2009,AL,P219,24
2009,AL,P209,23
2009,AL,P239,20
2009,AL,P073,19
2009,AL,E46,15
2009,AL,Q039,15
2009,AL,P240,13
2009,AL,P285,13
2009,AL,P399,13
2009,AL,P027,12
2009,AL,P77,12
2009,AL,Q897,12
2009,AL,R98,12
2009,AL,J690,11
2009,AL,P210,11
2009,AL,P249,11
2009,AL,D649,10
2009,AL,P001,10
2009,AL,Q899,10
2009,AL,P269,9
2009,AL,Q000,9
2009,AL,R99,9
2009,AL,P021,8
2009,AL,J180,7
2009,AL,P251,7
2009,AL,Q790,7
2009,AL,P000,6
2009,AL,G809,5
2009,AL,P015,5
2009,AL,P288,5
2009,AL,P582,5
2009,AL,P599,5
2009,AL,P741,5
2009,AL,Q793,5
2009,AL,G919,4
2009,AL,I424,4
2009,AL,J159,4
2009,AL,P969,4
2009,AL,Q049,4
2009,AL,D539,3
2009,AL,E441,3
2009,AL,J81,3
2009,AL,P012,3
2009,AL,P159,3
2009,AL,P201,3
2009,AL,P53,3
2009,AL,Q02,3
2009,AL,Q211,3
2009,AL,Q213,3
2009,AL,A509,2
2009,AL,E43,2
2009,AL,G009,2
2009,AL,I629,2
2009,AL,J129,2
2009,AL,J90,2
2009,AL,K529,2
2009,AL,P020,2
2009,AL,P022,2
2009,AL,P025,2
2009,AL,P035,2
2009,AL,P038,2
2009,AL,P070,2
2009,AL,P200,2
2009,AL,P243,2
2009,AL,P248,2
2009,AL,P271,2
2009,AL,P280,2
2009,AL,P281,2
2009,AL,P293,2
2009,AL,P529,2
2009,AL,P550,2
2009,AL,P783,2
2009,AL,P788,2
2009,AL,P90,2
2009,AL,P960,2
2009,AL,P968,2
2009,AL,Q019,2
2009,AL,Q059,2
2009,AL,Q203,2
2009,AL,Q248,2
2009,AL,Q251,2
2009,AL,Q336,2
2009,AL,Q419,2
2009,AL,Q429,2
2009,AL,Q909,2
2009,AL,W759,2
2009,AL,X954,2
2009,AL,A047,1
2009,AL,A049,1
2009,AL,A059,1
2009,AL,A084,1
2009,AL,A390,1
2009,AL,A499,1
2009,AL,B011,1
2009,AL,B349,1
2009,AL,B550,1
2009,AL,B59,1
2009,AL,B770,1
2009,AL,B839,1
2009,AL,C710,1
2009,AL,D181,1
2009,AL,D377,1
2009,AL,D65,1
2009,AL,D689,1
2009,AL,E162,1
2009,AL,E278,1
2009,AL,E343,1
2009,AL,E41,1
2009,AL,E872,1
2009,AL,G039,1
2009,AL,G049,1
2009,AL,G120,1
2009,AL,G419,1
2009,AL,G918,1
2009,AL,G931,1
2009,AL,G932,1
2009,AL,G936,1
2009,AL,I10,1
2009,AL,I120,1
2009,AL,I270,1
2009,AL,I499,1
2009,AL,I500,1
2009,AL,I519,1
2009,AL,I899,1
2009,AL,J209,1
2009,AL,J219,1
2009,AL,J448,1
2009,AL,J450,1
2009,AL,J459,1
2009,AL,J969,1
2009,AL,J984,1
2009,AL,K315,1
2009,AL,K449,1
2009,AL,K561,1
2009,AL,K639,1
2009,AL,K650,1
2009,AL,K929,1
2009,AL,N029,1
2009,AL,N179,1
2009,AL,N390,1
2009,AL,P002,1
2009,AL,P010,1
2009,AL,P013,1
2009,AL,P017,1
2009,AL,P023,1
2009,AL,P024,1
2009,AL,P028,1
2009,AL,P030,1
2009,AL,P036,1
2009,AL,P049,1
2009,AL,P050,1
2009,AL,P052,1
2009,AL,P119,1
2009,AL,P158,1
2009,AL,P211,1
2009,AL,P228,1
2009,AL,P250,1
2009,AL,P270,1
2009,AL,P278,1
2009,AL,P289,1
2009,AL,P290,1
2009,AL,P291,1
2009,AL,P292,1
2009,AL,P365,1
2009,AL,P38,1
2009,AL,P509,1
2009,AL,P558,1
2009,AL,P60,1
2009,AL,P614,1
2009,AL,P616,1
2009,AL,P618,1
2009,AL,P704,1
2009,AL,P748,1
2009,AL,P781,1
2009,AL,Q042,1
2009,AL,Q054,1
2009,AL,Q079,1
2009,AL,Q205,1
2009,AL,Q209,1
2009,AL,Q210,1
2009,AL,Q212,1
2009,AL,Q218,1
2009,AL,Q231,1
2009,AL,Q255,1
2009,AL,Q273,1
2009,AL,Q349,1
2009,AL,Q359,1
2009,AL,Q369,1
2009,AL,Q391,1
2009,AL,Q431,1
2009,AL,Q442,1
2009,AL,Q443,1
2009,AL,Q459,1
2009,AL,Q649,1
2009,AL,Q774,1
2009,AL,Q792,1
2009,AL,Q794,1
2009,AL,Q898,1
2009,AL,Q999,1
2009,AL,R048,1
2009,AL,R090,1
2009,AL,R402,1
2009,AL,R95,1
2009,AL,W199,1
2009,AL,W200,1
2009,AL,W780,1
2009,AL,W799,1
2009,AL,W809,1
2009,AL,W840,1
2010,AL,P220,80
2010,AL,P369,76
